epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,10094.9,1.42833,1.00686,0.00539,0.33541,0.23879,0.21581,0.08751,2.30202,2.95188,0.01511,0.000179524,0.000179524,0.000179524
158,10161.6,1.52759,1.12614,0.00586,0.32069,0.29636,0.18825,0.08256,2.33228,2.86481,0.01514,0.000178303,0.000178303,0.000178303
159,10226.7,1.43932,0.98324,0.00593,0.50381,0.22184,0.17299,0.07866,2.36894,2.92017,0.01552,0.000177082,0.000177082,0.000177082
160,10292.3,1.4353,1.08054,0.00608,0.51291,0.16349,0.17707,0.07471,2.33648,2.93257,0.01465,0.000175861,0.000175861,0.000175861
161,10358.2,1.51189,1.0399,0.00531,0.67573,0.17925,0.22045,0.08008,2.37289,2.83314,0.0148,0.00017464,0.00017464,0.00017464
162,10422.7,1.43287,0.938,0.00565,0.45357,0.26028,0.20142,0.0701,2.35631,2.79885,0.01505,0.000173419,0.000173419,0.000173419
163,10486.7,1.50192,1.07285,0.00527,0.42712,0.25987,0.19435,0.06607,2.37443,3.01091,0.01541,0.000172198,0.000172198,0.000172198
164,10552.6,1.47884,0.98134,0.00517,0.56759,0.18536,0.20279,0.08137,2.36689,2.87074,0.0153,0.000170977,0.000170977,0.000170977
165,10617.8,1.39743,1.03617,0.00635,0.39153,0.27666,0.23522,0.09538,2.35625,3.11964,0.01552,0.000169756,0.000169756,0.000169756
166,10681.8,1.48798,1.02048,0.00534,0.41527,0.2589,0.24029,0.09963,2.34141,2.96859,0.01474,0.000168535,0.000168535,0.000168535
167,10746,1.37548,0.99439,0.00489,0.63277,0.17473,0.23142,0.09977,2.3655,3.02048,0.01628,0.000167314,0.000167314,0.000167314
168,10810.8,1.44478,1.00466,0.00492,0.53948,0.15964,0.22057,0.09293,2.28163,3.06271,0.01504,0.000166093,0.000166093,0.000166093
169,10873.4,1.25279,0.8125,0.00528,0.35617,0.21258,0.21379,0.08996,2.3277,2.86954,0.01495,0.000164872,0.000164872,0.000164872
170,10938.8,1.42119,0.82442,0.00441,0.35756,0.22042,0.20199,0.07822,2.31895,3.02831,0.01457,0.000163651,0.000163651,0.000163651
171,11002.4,1.44196,0.90907,0.00494,0.36519,0.24382,0.19298,0.06924,2.38461,2.99664,0.01547,0.00016243,0.00016243,0.00016243
172,11067.5,1.45268,0.94286,0.00472,0.35128,0.26459,0.21229,0.07939,2.37799,2.87295,0.01564,0.000161209,0.000161209,0.000161209
173,11134.7,1.37732,0.92726,0.00556,0.38359,0.30386,0.24623,0.08711,2.27162,3.00337,0.01485,0.000159988,0.000159988,0.000159988
174,11198.9,1.38057,0.84936,0.00441,0.5534,0.18932,0.22945,0.08815,2.27553,3.12467,0.01428,0.000158767,0.000158767,0.000158767
175,11265.1,1.40983,0.98731,0.00524,0.61892,0.20142,0.24427,0.08654,2.43123,2.99735,0.01511,0.000157546,0.000157546,0.000157546
